distance,distanceUnit,address,address2,almond,beverageonly,city,co_brander_cd,combostore,country,county,dma_cd,drivein,dunkincardenabled,dunkinrunenabled,faxnumber,fri_hours,geocodequality,k_cup,lat,lc,lng,loyalty,mobile,mon_hours,mqap_geography,mqap_id,mqap_quality,n,phonenumber,postal,recordid,sat_hours,sitetype,state,sun_hours,t,thu_hours,tue_hours,turbooven,website,wed_hours,wireless,key,name,resultNumber,shapePoints,sourceName
208.3,m,1237 N Eola Rd,,Y,N,Aurora,,Y,US,DU PAGE,602,Y,Y,,--,04:00-23:00,,Y,41.782536,33454002,-88.240444,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.782536, u'lng': -88.240444}}",6292749d-b733-4a0c-b6c7-5e42694a0d37,U1XXX,Dunkin Donuts,630-375-0991,60504,337268,04:00-23:00,FS,IL,04:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,6292749d-b733-4a0c-b6c7-5e42694a0d37,Dunkin Donuts,189,"[41.782536, -88.240444]",mqap.33454_DunkinDonuts
208.41,m,651 Roosevelt Rd,,Y,N,Glen Ellyn,,Y,US,DuPage,602,Y,Y,,--,24HOURS,,Y,41.85934,33454002,-88.059872,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.85934, u'lng': -88.059872}}",b9db08ac-3479-45d6-8e99-fc43ea0c4412,U1XXX,Dunkin Donuts,630-474-0463,60137,351253,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,b9db08ac-3479-45d6-8e99-fc43ea0c4412,Dunkin Donuts,190,"[41.85934, -88.059872]",mqap.33454_DunkinDonuts
208.42,m,5150 Touhy Ave,,Y,N,Skokie,,Y,US,COOK,602,N,Y,,847-982-1827,24HOURS,,Y,42.012104,33454002,-87.75757,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.012104, u'lng': -87.75757}}",63f1f945-cc6d-4f57-a58b-106f4b5e5206,U1XXX,Dunkin Donuts,847-982-0000,60077,304563,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,63f1f945-cc6d-4f57-a58b-106f4b5e5206,Dunkin Donuts,191,"[42.012104, -87.75757]",mqap.33454_DunkinDonuts
208.43,m,6342 N Milwaukee Ave,,Y,N,Chicago,BRD,Y,US,COOK,602,N,Y,,773-248-7773,24HOURS,,Y,41.995881,33454002,-87.786676,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.995881, u'lng': -87.786676}}",64fd9055-ae3c-44aa-b1bc-48e6c2826cd1,U1XXX,Dunkin Donuts,773-763-7181,60646,304935,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,64fd9055-ae3c-44aa-b1bc-48e6c2826cd1,Dunkin Donuts,192,"[41.995881, -87.786676]",mqap.33454_DunkinDonuts
208.47,m,506 W North Ave,,Y,N,Elmhurst,,Y,US,DU PAGE,602,Y,Y,,630-279-9348,24HOURS,,Y,41.905833,33454002,-87.95969,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.905833, u'lng': -87.95969}}",a0fb3177-a4f6-4932-93e4-d37e44d7e478,U1XXX,Dunkin Donuts,630-279-1933,60126,336501,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,a0fb3177-a4f6-4932-93e4-d37e44d7e478,Dunkin Donuts,193,"[41.905833, -87.95969]",mqap.33454_DunkinDonuts
208.49,m,1999 Campus Dr,Northwestern University,,N,Evanston,SOD,N,US,Cook,602,N,N,,--,08:00-19:00,,,42.058198,33454002,-87.674017,,N,08:00-23:30,"{u'latLng': {u'lat': 42.058198, u'lng': -87.674017}}",59c81e29-a726-42fe-a3c0-5b36a908ab55,U1XXX,Dunkin Donuts,847-467-6111,60208,352287,12:00-19:00,CU,IL,12:00-23:30,,08:00-23:30,08:00-23:30,Y,https://www.dunkindonuts.com,08:00-23:30,,59c81e29-a726-42fe-a3c0-5b36a908ab55,Dunkin Donuts,194,"[42.058198, -87.674017]",mqap.33454_DunkinDonuts
208.57,m,1991 Brookdale Rd,,Y,N,Naperville,,Y,US,DU PAGE,602,Y,Y,,--,24HOURS,,Y,41.792791,33454002,-88.204963,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.792791, u'lng': -88.204963}}",660840be-2300-42ba-871e-b26933e69385,U1XXX,Dunkin Donuts,630-848-0030,60563,336346,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,660840be-2300-42ba-871e-b26933e69385,Dunkin Donuts,195,"[41.792791, -88.204963]",mqap.33454_DunkinDonuts
208.59,m,9280 Irving Park Rd,,Y,N,Schiller Park,,N,US,Cook,602,N,Y,,--,03:30-22:00,,Y,41.954346,33454002,-87.859417,Y,Y,03:30-22:00,"{u'latLng': {u'lat': 41.954346, u'lng': -87.859417}}",299cca6b-87f1-4ecd-ae07-f6b106abf666,U1XXX,Dunkin Donuts,847-447-3298,60176,308781,03:30-22:00,IN,IL,04:00-21:00,,03:30-22:00,03:30-22:00,Y,https://www.dunkindonuts.com,03:30-22:00,Y,299cca6b-87f1-4ecd-ae07-f6b106abf666,Dunkin Donuts,196,"[41.954346, -87.859417]",mqap.33454_DunkinDonuts
208.64,m,1900 Dempster St,,Y,N,Evanston,,Y,US,Cook,602,Y,Y,,847-965-9669,04:30-23:00,,Y,42.040412,33454002,-87.700152,Y,Y,04:30-23:00,"{u'latLng': {u'lat': 42.040412, u'lng': -87.700152}}",2a1314ab-056d-48c1-9d53-72c85aeb52bd,U1XXX,Dunkin Donuts,847-869-3600,60202,338026,04:30-23:00,EC,IL,04:30-23:00,,04:30-23:00,04:30-23:00,Y,https://www.dunkindonuts.com,04:30-23:00,Y,2a1314ab-056d-48c1-9d53-72c85aeb52bd,Dunkin Donuts,197,"[42.040412, -87.700152]",mqap.33454_DunkinDonuts
208.79,m,1612 Benson Ave,CTA,Y,N,Evanston,,N,US,Cook,602,N,Y,,847-965-9669,04:30-20:30,,N,42.047285,33454002,-87.683444,Y,Y,04:30-20:30,"{u'latLng': {u'lat': 42.047285, u'lng': -87.683444}}",153da2d2-48db-4c8b-ad9c-e29915b5cd9f,U1XXX,Dunkin Donuts,847-338-2008,60201,340898,04:30-20:30,MT,IL,06:00-17:00,,04:30-20:30,04:30-20:30,Y,https://www.dunkindonuts.com,04:30-20:30,E,153da2d2-48db-4c8b-ad9c-e29915b5cd9f,Dunkin Donuts,198,"[42.047285, -87.683444]",mqap.33454_DunkinDonuts
208.8,m,7010 Burroughs Ave,,Y,N,Plano,,N,US,Kendall,602,Y,Y,,--,05:00-19:00,,Y,41.653812,33454002,-88.566719,Y,Y,05:00-19:00,"{u'latLng': {u'lat': 41.653812, u'lng': -88.566719}}",caa929a4-d94a-476e-9da4-d1b75565313d,U1XXX,Dunkin Donuts,630-552-9888,60545,349645,05:00-19:00,EC,IL,05:00-19:00,,05:00-19:00,05:00-19:00,Y,https://www.dunkindonuts.com,05:00-19:00,Y,caa929a4-d94a-476e-9da4-d1b75565313d,Dunkin Donuts,199,"[41.653812, -88.566719]",mqap.33454_DunkinDonuts
208.84,m,1 W St Charles Rd,,Y,N,Villa Park,,N,US,Du Page,602,N,Y,,630-782-1247,05:00-00:00,,Y,41.889522,33454002,-87.980225,Y,Y,05:00-00:00,"{u'latLng': {u'lat': 41.889522, u'lng': -87.980225}}",6e69b76a-8b97-4470-a323-51e371dae675,U1XXX,Dunkin Donuts,630-782-5323,60181,342440,05:00-00:00,GC,IL,05:30-22:00,,05:00-00:00,05:00-00:00,Y,https://www.dunkindonuts.com,05:00-00:00,Y,6e69b76a-8b97-4470-a323-51e371dae675,Dunkin Donuts,200,"[41.889522, -87.980225]",mqap.33454_DunkinDonuts
208.84,m,3 N. Smith St,,Y,N,Aurora,,N,US,KANE,602,Y,Y,,--,04:00-19:00,,Y,41.752041,33454002,-88.293985,Y,Y,04:00-19:00,"{u'latLng': {u'lat': 41.752041, u'lng': -88.293985}}",9d2d25db-d6ce-45bc-a820-828734ebc240,U1XXX,Dunkin Donuts,630-820-2556,60505,300364,04:00-19:00,EC,IL,05:00-17:00,,04:00-19:00,04:00-19:00,Y,https://www.dunkindonuts.com,04:00-19:00,Y,9d2d25db-d6ce-45bc-a820-828734ebc240,Dunkin Donuts,201,"[41.752041, -88.293985]",mqap.33454_DunkinDonuts
208.87,m,15 Danada Sq E,,Y,N,Wheaton,,N,US,Du Page,602,N,Y,,630-510-0078,04:00-22:00,,Y,41.831885,33454002,-88.103221,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.831885, u'lng': -88.103221}}",3014f754-d4c0-4bb3-b71c-129b3da50f82,U1XXX,Dunkin Donuts,630-510-9310,60187,307146,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,3014f754-d4c0-4bb3-b71c-129b3da50f82,Dunkin Donuts,202,"[41.831885, -88.103221]",mqap.33454_DunkinDonuts
209,m,7801 W. Lawrence Ave,,Y,N,Norridge,,N,US,Cook,602,N,Y,,--,24HOURS,,Y,41.966663,33454002,-87.822208,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.966663, u'lng': -87.822208}}",d9e3b07b-f012-4501-8f00-0421bbfbe6a0,U1XXX,Dunkin Donuts,708-453-2002,60706,301358,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,d9e3b07b-f012-4501-8f00-0421bbfbe6a0,Dunkin Donuts,203,"[41.966663, -87.822208]",mqap.33454_DunkinDonuts
209.13,m,6801 N Cicero Ave,,Y,N,Lincolnwood,MAR,N,US,Cook,602,N,Y,,--,05:30-23:00,,Y,42.00461,33454002,-87.747984,Y,Y,05:30-23:00,"{u'latLng': {u'lat': 42.00461, u'lng': -87.747984}}",2f978609-3e87-411b-b303-853d46722429,U1XXX,Dunkin Donuts,847-677-0777,60712,350741,05:30-23:00,GC,IL,05:30-23:00,,05:30-23:00,05:30-23:00,Y,https://www.dunkindonuts.com,05:30-23:00,N,2f978609-3e87-411b-b303-853d46722429,Dunkin Donuts,204,"[42.00461, -87.747984]",mqap.33454_DunkinDonuts
209.18,m,2494 Oakton St,,Y,N,Evanston,SHL,N,US,Cook,602,Y,Y,,847-491-9552,04:30-21:00,,N,42.025864,33454002,-87.708216,Y,Y,04:30-21:00,"{u'latLng': {u'lat': 42.025864, u'lng': -87.708216}}",8ecb56a8-b17b-4d4f-aa57-b5b909ed079a,U1XXX,Dunkin Donuts,847-491-9550,60202,348457,04:30-21:00,GC,IL,04:30-21:00,,04:30-21:00,04:30-21:00,Y,https://www.dunkindonuts.com,04:30-21:00,E,8ecb56a8-b17b-4d4f-aa57-b5b909ed079a,Dunkin Donuts,205,"[42.025864, -87.708216]",mqap.33454_DunkinDonuts
209.31,m,1780 N. Aurora Rd,,Y,N,Naperville,DEL,N,US,Du Page,602,N,Y,,--,05:00-22:00,,Y,41.780693,33454002,-88.204731,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.780693, u'lng': -88.204731}}",64db55f9-9fab-42fc-9455-756904a4f816,U1XXX,Dunkin Donuts,630-848-3201,60563,344892,05:00-22:00,GC,IL,08:00-20:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,64db55f9-9fab-42fc-9455-756904a4f816,Dunkin Donuts,206,"[41.780693, -88.204731]",mqap.33454_DunkinDonuts
209.38,m,3910 W Touhy Ave,,Y,N,Lincolnwood,BRD,Y,US,COOK,602,N,Y,,--,04:30-22:00,,Y,42.011938,33454002,-87.726669,Y,Y,04:30-22:00,"{u'latLng': {u'lat': 42.011938, u'lng': -87.726669}}",90df0015-080d-4050-a054-a84f135baf40,U1XXX,Dunkin Donuts,847-677-3400,60712,330329,04:30-22:00,EC,IL,05:30-21:30,,04:30-22:00,04:30-22:00,Y,https://www.dunkindonuts.com,04:30-22:00,Y,90df0015-080d-4050-a054-a84f135baf40,Dunkin Donuts,207,"[42.011938, -87.726669]",mqap.33454_DunkinDonuts
209.43,m,10131 W Grand Ave,,Y,N,Franklin Park,,Y,US,COOK,602,Y,Y,,847-288-9271,24HOURS,,Y,41.929832,33454002,-87.878516,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.929832, u'lng': -87.878516}}",daf4a4b6-66a0-4873-9a64-0f55900697cb,U1XXX,Dunkin Donuts,847-288-9261,60131,336650,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,daf4a4b6-66a0-4873-9a64-0f55900697cb,Dunkin Donuts,208,"[41.929832, -87.878516]",mqap.33454_DunkinDonuts
209.48,m,1160 S Main St,,Y,N,Lombard,,N,US,DU PAGE,602,N,Y,,--,04:00-22:00,,Y,41.860767,33454002,-88.017569,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.860767, u'lng': -88.017569}}",668e3bc3-8aa7-489a-ab3b-880839f95962,U1XXX,Dunkin Donuts,630-620-9744,60148,303396,04:00-22:00,FS,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,668e3bc3-8aa7-489a-ab3b-880839f95962,Dunkin Donuts,209,"[41.860767, -88.017569]",mqap.33454_DunkinDonuts
209.5,m,5205 N Nagle Avenue,,Y,N,Chicago,,Y,US,COOK,602,N,Y,,--,24HOURS,,Y,41.976208,33454002,-87.787757,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.976208, u'lng': -87.787757}}",da291c71-b4f1-47eb-b963-2e4093b1f374,U1XXX,Dunkin Donuts,773-763-7160,60630,342335,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,da291c71-b4f1-47eb-b963-2e4093b1f374,Dunkin Donuts,210,"[41.976208, -87.787757]",mqap.33454_DunkinDonuts
209.51,m,2681 E New York St,Unit #11,Y,N,Aurora,,N,US,Du Page,602,Y,Y,,--,05:00-21:00,,Y,41.75832,33454002,-88.251013,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 41.75832, u'lng': -88.251013}}",e44893ed-6821-401c-a883-c721c1091ebb,U1XXX,Dunkin Donuts,630-499-7505,60502,344966,05:00-21:00,EC,IL,05:00-20:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,Y,e44893ed-6821-401c-a883-c721c1091ebb,Dunkin Donuts,211,"[41.75832, -88.251013]",mqap.33454_DunkinDonuts
209.76,m,148 W North Ave,,Y,N,Northlake,,Y,US,Cook,602,Y,Y,,708-531-1242,24HOURS,,Y,41.9073,33454002,-87.911441,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.9073, u'lng': -87.911441}}",d6726c8c-6409-47d2-ad70-3d81dbebe46b,U1XXX,Dunkin Donuts,708-531-9006,60164,342243,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,d6726c8c-6409-47d2-ad70-3d81dbebe46b,Dunkin Donuts,212,"[41.9073, -87.911441]",mqap.33454_DunkinDonuts
209.97,m,1601 Douglas Rd,,Y,N,Montgomery,,N,US,KENDALL,602,Y,Y,,--,04:00-22:00,,Y,41.723358,33454002,-88.32002,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.723358, u'lng': -88.32002}}",36c7b63f-f11b-47d1-a71b-2f9593ca1c19,U1XXX,Dunkin Donuts,630-801-8550,60538,310202,04:00-22:00,FS,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,36c7b63f-f11b-47d1-a71b-2f9593ca1c19,Dunkin Donuts,213,"[41.723358, -88.32002]",mqap.33454_DunkinDonuts
209.98,m,5949 W Higgins Rd,,Y,N,Chicago,MOB,N,US,Cook,602,N,Y,,773-286-6053,04:00-22:00,,Y,41.972948,33454002,-87.777891,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.972948, u'lng': -87.777891}}",c26b9e95-beaa-46a9-9636-45d9b4bcd2c2,U1XXX,Dunkin Donuts,773-202-8977,60630,343827,04:00-22:00,GC,IL,05:00-17:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,E,c26b9e95-beaa-46a9-9636-45d9b4bcd2c2,Dunkin Donuts,214,"[41.972948, -87.777891]",mqap.33454_DunkinDonuts
210.1,m,7578 N Western Ave,,Y,N,Chicago,,Y,US,COOK,602,Y,Y,,773-262-2226,24HOURS,,Y,42.019304,33454002,-87.690389,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.019304, u'lng': -87.690389}}",348a1e95-a622-429b-b4c3-3d926441743c,U1XXX,Dunkin Donuts,773-274-7800,60645,336172,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,348a1e95-a622-429b-b4c3-3d926441743c,Dunkin Donuts,215,"[42.019304, -87.690389]",mqap.33454_DunkinDonuts
210.13,m,3946 W Devon Ave,,Y,N,Lincolnwood,,Y,US,COOK,602,N,Y,,847-677-7177,24HOURS,,Y,41.997596,33454002,-87.727937,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.997596, u'lng': -87.727937}}",dcaef17a-3e6f-42c6-a132-9f8c2badedef,U1XXX,Dunkin Donuts,847-677-7077,60712,338152,24HOURS,IN,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,dcaef17a-3e6f-42c6-a132-9f8c2badedef,Dunkin Donuts,216,"[41.997596, -87.727937]",mqap.33454_DunkinDonuts
210.24,m,2033 N. Mannheim Rd,Melrose Crsg,Y,N,Melrose Park,,Y,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.913009,33454002,-87.88361,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.913009, u'lng': -87.88361}}",e9f1cac2-11be-48ea-9b62-475e1fb77d9c,U1XXX,Dunkin Donuts,708-344-1390,60160,306474,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,e9f1cac2-11be-48ea-9b62-475e1fb77d9c,Dunkin Donuts,217,"[41.913009, -87.88361]",mqap.33454_DunkinDonuts
210.27,m,7171 W Irving Park Rd,,Y,N,Chicago,,Y,US,COOK,602,Y,Y,,773-286-1696,24HOURS,,Y,41.952494,33454002,-87.806269,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.952494, u'lng': -87.806269}}",65f6e0b7-0260-48c2-a751-9d63667dcd14,U1XXX,Dunkin Donuts,773-286-1668,60634,300938,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,65f6e0b7-0260-48c2-a751-9d63667dcd14,Dunkin Donuts,218,"[41.952494, -87.806269]",mqap.33454_DunkinDonuts
210.33,m,8257 W. Belmont Ave,,Y,N,River Grove,,Y,US,Cook,602,N,Y,,--,24HOURS,,Y,41.93734,33454002,-87.833039,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.93734, u'lng': -87.833039}}",f435e20f-4a37-4fc5-9c83-6dd6ace34f48,U1XXX,Dunkin Donuts,708-453-7944,60171,308162,24HOURS,IN,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,f435e20f-4a37-4fc5-9c83-6dd6ace34f48,Dunkin Donuts,219,"[41.93734, -87.833039]",mqap.33454_DunkinDonuts
210.61,m,1580 West Ogden Ave,Suite 100,Y,N,Naperville,,Y,US,DU PAGE,602,Y,Y,,630-839-0022,04:00-21:00,,Y,41.7669,33454002,-88.186106,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.7669, u'lng': -88.186106}}",d0c3d950-e044-4718-9bd7-e98cdbaebcf2,U1XXX,Dunkin Donuts,630-355-7361,60540,342310,04:00-21:00,EC,IL,04:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,Y,d0c3d950-e044-4718-9bd7-e98cdbaebcf2,Dunkin Donuts,220,"[41.7669, -88.186106]",mqap.33454_DunkinDonuts
210.63,m,192 Fox Valley Ctr/B.T.Q 18,,Y,N,Aurora,STD,Y,US,DU PAGE,602,N,Y,,630-898-6606,09:00-21:00,,Y,41.757318,33454002,-88.208111,Y,Y,09:00-21:00,"{u'latLng': {u'lat': 41.757318, u'lng': -88.208111}}",65c56e5c-b64a-4399-a36c-b289b206af18,U1XXX,Dunkin Donuts,630-898-6606,60504,361540,09:00-21:00,FC,IL,09:30-18:00,,09:00-21:00,09:00-21:00,N,https://www.dunkindonuts.com,09:00-21:00,E,65c56e5c-b64a-4399-a36c-b289b206af18,Dunkin Donuts,221,"[41.757318, -88.208111]",mqap.33454_DunkinDonuts
210.68,m,811 E Ogden Ave,,Y,N,Naperville,,N,US,DU PAGE,602,Y,Y,,--,24HOURS,,Y,41.787619,33454002,-88.134961,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.787619, u'lng': -88.134961}}",5dbb68b3-464f-4d62-9341-02a9bd8475d4,U1XXX,Dunkin Donuts,630-355-0472,60563,301122,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,5dbb68b3-464f-4d62-9341-02a9bd8475d4,Dunkin Donuts,222,"[41.787619, -88.134961]",mqap.33454_DunkinDonuts
210.68,m,4867 N. Milwaukee Ave,,Y,N,Chicago,,Y,US,Cook,602,N,Y,,--,24HOURS,,Y,41.969133,33454002,-87.761686,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.969133, u'lng': -87.761686}}",591cbcf6-7e67-4702-8798-625c7d6d5117,U1XXX,Dunkin Donuts,773-202-0988,60630,307724,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,591cbcf6-7e67-4702-8798-625c7d6d5117,Dunkin Donuts,223,"[41.969133, -87.761686]",mqap.33454_DunkinDonuts
210.7,m,7553 N Paulina St,,,N,Chicago,,Y,US,Cook,602,N,Y,,--,05:00-21:00,,Y,42.01834,33454002,-87.673008,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 42.01834, u'lng': -87.673008}}",82c9dd3c-63c8-4114-b355-49a7f566c7e2,U1XXX,Dunkin Donuts,--,60626,351268,05:00-21:00,SE,IL,05:00-21:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,N,82c9dd3c-63c8-4114-b355-49a7f566c7e2,Dunkin Donuts,224,"[42.01834, -87.673008]",mqap.33454_DunkinDonuts
210.73,m,3132 W. Devon Ave,,Y,N,Chicago,,Y,US,Cook,602,Y,Y,,773-743-8791,24HOURS,,Y,41.997537,33454002,-87.708483,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.997537, u'lng': -87.708483}}",ef310805-3389-401a-919b-0c1860f6a1fc,U1XXX,Dunkin Donuts,773-262-4561,60659,300729,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,ef310805-3389-401a-919b-0c1860f6a1fc,Dunkin Donuts,225,"[41.997537, -87.708483]",mqap.33454_DunkinDonuts
210.78,m,17521 Roosevelt Rd,,Y,N,Oakbrook Terrace,,Y,US,Du Page,602,Y,Y,,630-627-2531,24HOURS,,Y,41.860272,33454002,-87.971511,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.860272, u'lng': -87.971511}}",a4f97f37-8dc8-4e52-ba86-d19aa6960fdd,U1XXX,Dunkin Donuts,630-629-9026,60181,301863,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,a4f97f37-8dc8-4e52-ba86-d19aa6960fdd,Dunkin Donuts,226,"[41.860272, -87.971511]",mqap.33454_DunkinDonuts
210.79,m,5725 St Charles Rd,,Y,N,Berkeley,,N,US,Cook,602,Y,Y,,708-493-9190,04:00-22:00,,Y,41.889242,33454002,-87.911678,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.889242, u'lng': -87.911678}}",a3f64ae6-70f8-4bc9-aae7-ca7576934ccb,U1XXX,Dunkin Donuts,708-493-0310,60163,343309,04:00-22:00,EC,IL,04:00-21:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,a3f64ae6-70f8-4bc9-aae7-ca7576934ccb,Dunkin Donuts,227,"[41.889242, -87.911678]",mqap.33454_DunkinDonuts
210.83,m,6408 W. Irving Park Rd,,Y,N,Chicago,,Y,US,Cook,602,N,Y,,773-545-0510,04:00-22:00,,Y,41.95287,33454002,-87.786744,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.95287, u'lng': -87.786744}}",e8df40b5-506d-49d0-ab0d-299cd95b3498,U1XXX,Dunkin Donuts,773-545-9875,60634,330136,04:00-22:00,EC,IL,05:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,e8df40b5-506d-49d0-ab0d-299cd95b3498,Dunkin Donuts,228,"[41.95287, -87.786744]",mqap.33454_DunkinDonuts
210.86,m,5050 N Cicero Ave,,Y,N,Chicago,,Y,US,Cook,602,N,Y,,773-836-4933,04:00-23:00,,Y,41.973342,33454002,-87.748172,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.973342, u'lng': -87.748172}}",cffbaaf7-ee03-4a58-b36f-5227aaac4bc9,U1XXX,Dunkin Donuts,773-481-1488,60630,337587,04:00-23:00,IN,IL,05:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,cffbaaf7-ee03-4a58-b36f-5227aaac4bc9,Dunkin Donuts,229,"[41.973342, -87.748172]",mqap.33454_DunkinDonuts
210.87,m,3216 W North Ave,,Y,N,Stone Park,BP,N,US,Cook,602,Y,Y,,--,05:00-21:00,,Y,41.90741,33454002,-87.872626,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 41.90741, u'lng': -87.872626}}",f646cce5-c005-466b-8714-f3f409de1d94,U1XXX,Dunkin Donuts,708-345-8009,60165,351224,05:00-21:00,GC,IL,05:00-20:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,N,f646cce5-c005-466b-8714-f3f409de1d94,Dunkin Donuts,230,"[41.90741, -87.872626]",mqap.33454_DunkinDonuts
210.88,m,3359 N. Harlem Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,--,05:00-19:00,,Y,41.941516,33454002,-87.806484,Y,Y,05:00-19:00,"{u'latLng': {u'lat': 41.941516, u'lng': -87.806484}}",1f62fadc-3526-4d51-b95b-c3b11bf3755c,U1XXX,Dunkin Donuts,773-481-0385,60634,310045,05:00-19:00,EC,IL,06:00-14:00,,05:00-19:00,05:00-19:00,Y,https://www.dunkindonuts.com,05:00-19:00,Y,1f62fadc-3526-4d51-b95b-c3b11bf3755c,Dunkin Donuts,231,"[41.941516, -87.806484]",mqap.33454_DunkinDonuts
210.92,m,119 Yorktown Ctr,,Y,,Lombard,,Y,US,Du Page,602,N,Y,,--,08:30-21:00,,Y,41.839586,33454002,-88.010341,Y,Y,08:30-21:00,"{u'latLng': {u'lat': 41.839586, u'lng': -88.010341}}",a9433fc0-e127-4fa4-8013-dcd7d8a359be,U1XXX,Dunkin Donuts,630-620-9345,60148,348766,08:30-21:00,FC,IL,09:30-18:00,,08:30-21:00,08:30-21:00,,https://www.dunkindonuts.com,08:30-21:00,N,a9433fc0-e127-4fa4-8013-dcd7d8a359be,Dunkin Donuts,232,"[41.839586, -88.010341]",mqap.33454_DunkinDonuts
